customer_id,customer_name,customer_type,industry,country,city,email,phone
2031,Larsen & Toubro-Mumbai,Enterprise,Manufacturing,India,Mumbai,contact2031@larsenandtoubro.com,+54853465579
2032,Audi-Frankfurt,SME,Automotive,Germany,Frankfurt,contact2032@audi.com,+22030044964
2033,ABB-Zurich,SME,Manufacturing,Switzerland,Zurich,contact2033@abb.com,+61293900251
2034,Ford-Dallas,SME,Automotive,United States,Dallas,contact2034@ford.com,+21375658963
2035,Bosch-Frankfurt,Enterprise,Manufacturing,Germany,Frankfurt,contact2035@bosch.com,+59570861993
2036,UPS-Memphis,Corporate,Logistics,United States,Memphis,contact2036@ups.com,+14584345663
2037,Noon-Dubai,SME,Retail,United Arab Emirates,Dubai,contact2037@noon.com,+11388503423
2038,Canon-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact2038@canon.com,+62203347424
2039,Apple-New York,Enterprise,Electronics,United States,New York,contact2039@apple.com,+63104379686
2040,Xiaomi-Beijing,SME,Electronics,China,Beijing,contact2040@xiaomi.com,+80085294690
2041,Huawei-Hong Kong,Enterprise,Electronics,China,Hong Kong,contact2041@huawei.com,+21774174304
2042,Target-Chicago,Enterprise,Retail,United States,Chicago,contact2042@target.com,+35023850228
2043,Walmart-Chicago,Enterprise,Retail,United States,Chicago,contact2043@walmart.com,+94665275233
2044,Reliance Retail-Chennai,SME,Retail,India,Chennai,contact2044@relianceretail.com,+28293020256
2045,Reliance Retail-Delhi,Enterprise,Retail,India,Delhi,contact2045@relianceretail.com,+91330303346
2046,General Motors-Los Angeles,Enterprise,Automotive,United States,Los Angeles,contact2046@generalmotors.com,+77116750762
2047,Mercedes-Benz-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact2047@mercedes-benz.com,+79955302453
2048,NVIDIA-Chicago,Enterprise,Electronics,United States,Chicago,contact2048@nvidia.com,+01239847230
2049,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact2049@toyota.com,+34202847190
2050,NVIDIA-Memphis,Enterprise,Electronics,United States,Memphis,contact2050@nvidia.com,+17222405076
2051,BMW-Frankfurt,SME,Automotive,Germany,Frankfurt,contact2051@bmw.com,+48717754619
2052,Ford-Los Angeles,SME,Automotive,United States,Los Angeles,contact2052@ford.com,+92406583872
2053,Honda-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact2053@honda.com,+72581225909
2054,DSV-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2054@dsv.com,+56684482373
2055,Tesla-Chicago,SME,Automotive,United States,Chicago,contact2055@tesla.com,+37912121101
2056,Siemens-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact2056@siemens.com,+87803586901
2057,BMW-Frankfurt,SME,Automotive,Germany,Frankfurt,contact2057@bmw.com,+70740392519
2058,Samsung Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact2058@samsungelectronics.com,+99452951712
2059,Mahindra-Delhi,Enterprise,Automotive,India,Delhi,contact2059@mahindra.com,+22764338722
2060,HP Inc.-Los Angeles,Corporate,Electronics,United States,Los Angeles,contact2060@hpinc.com,+05422162654
2061,Kuehne + Nagel-Zurich,Corporate,Logistics,Switzerland,Zurich,contact2061@kuehne+nagel.com,+96330833444
2062,3M-Los Angeles,Corporate,Manufacturing,United States,Los Angeles,contact2062@3m.com,+70488789950
2063,Siemens-Frankfurt,Enterprise,Manufacturing,Germany,Frankfurt,contact2063@siemens.com,+47020596851
2064,Hyundai-Seoul,Corporate,Automotive,South Korea,Seoul,contact2064@hyundai.com,+95377492663
2065,Sony-Tokyo,SME,Electronics,Japan,Tokyo,contact2065@sony.com,+29563427775
2066,Intel-Chicago,SME,Electronics,United States,Chicago,contact2066@intel.com,+22592061658
2067,Expeditors-Memphis,Corporate,Logistics,United States,Memphis,contact2067@expeditors.com,+12920592294
2068,Xiaomi-Shanghai,SME,Electronics,China,Shanghai,contact2068@xiaomi.com,+11563029559
2069,Nikon-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact2069@nikon.com,+63637262942
2070,Larsen & Toubro-Mumbai,Enterprise,Manufacturing,India,Mumbai,contact2070@larsenandtoubro.com,+06615498085
2071,Canon-Tokyo,SME,Electronics,Japan,Tokyo,contact2071@canon.com,+13313800498
2072,Cisco-Dallas,Enterprise,Electronics,United States,Dallas,contact2072@cisco.com,+32112212154
2073,IKEA-Stockholm,Enterprise,Retail,Sweden,Stockholm,contact2073@ikea.com,+81582686876
2074,Costco-Los Angeles,Corporate,Retail,United States,Los Angeles,contact2074@costco.com,+40191854880
2075,Noon-Abu Dhabi,SME,Retail,United Arab Emirates,Abu Dhabi,contact2075@noon.com,+64420062987
2076,Nikon-Tokyo,SME,Electronics,Japan,Tokyo,contact2076@nikon.com,+78735856646
2077,Nippon Express-Tokyo,SME,Logistics,Japan,Tokyo,contact2077@nipponexpress.com,+41962342192
2078,Honeywell-New York,Corporate,Manufacturing,United States,New York,contact2078@honeywell.com,+62213204104
2079,Reliance Retail-Chennai,Corporate,Retail,India,Chennai,contact2079@relianceretail.com,+29483147891
2080,Walmart-Dallas,Corporate,Retail,United States,Dallas,contact2080@walmart.com,+17972699994
2081,Kuehne + Nagel-Zurich,SME,Logistics,Switzerland,Zurich,contact2081@kuehne+nagel.com,+98128318003
2082,Tesla-Memphis,Corporate,Automotive,United States,Memphis,contact2082@tesla.com,+66602000532
2083,DSV-Copenhagen,Corporate,Logistics,Denmark,Copenhagen,contact2083@dsv.com,+85386310505
2084,Panasonic-Tokyo,SME,Electronics,Japan,Tokyo,contact2084@panasonic.com,+24383805826
2085,Alibaba-Beijing,Enterprise,Retail,China,Beijing,contact2085@alibaba.com,+92990076862
2086,Hyundai-Seoul,Corporate,Automotive,South Korea,Seoul,contact2086@hyundai.com,+76332838963
2087,Nissan-Tokyo,SME,Automotive,Japan,Tokyo,contact2087@nissan.com,+37618518626
2088,Intel-Chicago,SME,Electronics,United States,Chicago,contact2088@intel.com,+71368410132
2089,Nikon-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact2089@nikon.com,+82339218835
2090,Reliance Retail-Delhi,Enterprise,Retail,India,Delhi,contact2090@relianceretail.com,+27918750677
2091,Toyota-Tokyo,Corporate,Automotive,Japan,Tokyo,contact2091@toyota.com,+61065920881
2092,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact2092@toyota.com,+43192797617
2093,HP Inc.-Chicago,SME,Electronics,United States,Chicago,contact2093@hpinc.com,+81596983845
2094,Ford-Chicago,SME,Automotive,United States,Chicago,contact2094@ford.com,+72026656862
2095,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact2095@toyota.com,+95912573498
2096,Amazon-Memphis,Corporate,Retail,United States,Memphis,contact2096@amazon.com,+99255394607
2097,DHL-Frankfurt,SME,Logistics,Germany,Frankfurt,contact2097@dhl.com,+42990747296
2098,Siemens-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact2098@siemens.com,+69417996708
2099,Carrefour-Paris,Corporate,Retail,France,Paris,contact2099@carrefour.com,+08974748599
2100,Target-Dallas,SME,Retail,United States,Dallas,contact2100@target.com,+46418398416
2101,Expeditors-Los Angeles,Corporate,Logistics,United States,Los Angeles,contact2101@expeditors.com,+73478536988
2102,DSV-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2102@dsv.com,+16498044509
2103,Costco-New York,SME,Retail,United States,New York,contact2103@costco.com,+28605210262
2104,NVIDIA-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact2104@nvidia.com,+70664890082
2105,Schneider Electric-Paris,Enterprise,Manufacturing,France,Paris,contact2105@schneiderelectric.com,+48458130889
2106,Intel-Dallas,Corporate,Electronics,United States,Dallas,contact2106@intel.com,+83057488399
2107,Schneider Electric-Paris,Corporate,Manufacturing,France,Paris,contact2107@schneiderelectric.com,+74185630275
2108,Carrefour-Paris,Corporate,Retail,France,Paris,contact2108@carrefour.com,+00030566199
2109,Alibaba-Beijing,Corporate,Retail,China,Beijing,contact2109@alibaba.com,+53056418493
2110,Dell Technologies-New York,Corporate,Electronics,United States,New York,contact2110@delltechnologies.com,+78467908701
2111,Amazon-Chicago,SME,Retail,United States,Chicago,contact2111@amazon.com,+87260013651
2112,Samsung Electronics-Seoul,Enterprise,Electronics,South Korea,Seoul,contact2112@samsungelectronics.com,+03444429906
2113,ABB-Zurich,SME,Manufacturing,Switzerland,Zurich,contact2113@abb.com,+74568652406
2114,BMW-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact2114@bmw.com,+22155996725
2115,Maersk Logistics-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2115@maersklogistics.com,+62221905334
2116,Tesla-Chicago,Corporate,Automotive,United States,Chicago,contact2116@tesla.com,+70474764845
2117,Tesla-Memphis,SME,Automotive,United States,Memphis,contact2117@tesla.com,+59396521383
2118,Ford-Dallas,Enterprise,Automotive,United States,Dallas,contact2118@ford.com,+50712455312
2119,Noon-Dubai,Enterprise,Retail,United Arab Emirates,Dubai,contact2119@noon.com,+90036221173
2120,IKEA-Stockholm,SME,Retail,Sweden,Stockholm,contact2120@ikea.com,+27726488395
2121,Tata Motors-Chennai,Corporate,Automotive,India,Chennai,contact2121@tatamotors.com,+85585229425
2122,FedEx-Chicago,Corporate,Logistics,United States,Chicago,contact2122@fedex.com,+25161857591
2123,DB Schenker-Frankfurt,Enterprise,Logistics,Germany,Frankfurt,contact2123@dbschenker.com,+71050805491
2124,Amazon-Los Angeles,Corporate,Retail,United States,Los Angeles,contact2124@amazon.com,+47744735352
2125,Mercedes-Benz-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact2125@mercedes-benz.com,+47841715949
2126,Sinotrans-Beijing,SME,Logistics,China,Beijing,contact2126@sinotrans.com,+73449305378
2127,Target-Los Angeles,Corporate,Retail,United States,Los Angeles,contact2127@target.com,+80331836113
2128,LG Electronics-Seoul,Enterprise,Electronics,South Korea,Seoul,contact2128@lgelectronics.com,+38926087882
2129,Sinotrans-Hong Kong,SME,Logistics,China,Hong Kong,contact2129@sinotrans.com,+81527873048
2130,Hyundai-Seoul,SME,Automotive,South Korea,Seoul,contact2130@hyundai.com,+62515217465
2131,Audi-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact2131@audi.com,+35378018915
2132,Huawei-Beijing,SME,Electronics,China,Beijing,contact2132@huawei.com,+67344671776
2133,Ford-New York,Corporate,Automotive,United States,New York,contact2133@ford.com,+29691433629
2134,DHL-Frankfurt,SME,Logistics,Germany,Frankfurt,contact2134@dhl.com,+99466450999
2135,Audi-Frankfurt,Enterprise,Automotive,Germany,Frankfurt,contact2135@audi.com,+90010898573
2136,NVIDIA-New York,SME,Electronics,United States,New York,contact2136@nvidia.com,+90835211896
2137,Carrefour-Paris,SME,Retail,France,Paris,contact2137@carrefour.com,+84424648849
2138,Walmart-Los Angeles,Corporate,Retail,United States,Los Angeles,contact2138@walmart.com,+97957285759
2139,Hyundai-Seoul,Corporate,Automotive,South Korea,Seoul,contact2139@hyundai.com,+58281902217
2140,Walmart-Los Angeles,SME,Retail,United States,Los Angeles,contact2140@walmart.com,+97891248839
2141,Mitsubishi Heavy Industries-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact2141@mitsubishiheavyindustries.com,+71705984451
2142,UPS-Chicago,Corporate,Logistics,United States,Chicago,contact2142@ups.com,+43672868112
2143,Maersk Logistics-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2143@maersklogistics.com,+30388568119
2144,HP Inc.-New York,Enterprise,Electronics,United States,New York,contact2144@hpinc.com,+39781459009
2145,Sinotrans-Beijing,Enterprise,Logistics,China,Beijing,contact2145@sinotrans.com,+92177905528
2146,Amazon-Chicago,SME,Retail,United States,Chicago,contact2146@amazon.com,+66933515880
2147,DHL-Frankfurt,SME,Logistics,Germany,Frankfurt,contact2147@dhl.com,+70532601193
2148,Kuehne + Nagel-Zurich,SME,Logistics,Switzerland,Zurich,contact2148@kuehne+nagel.com,+91038297425
2149,Tesla-Chicago,Corporate,Automotive,United States,Chicago,contact2149@tesla.com,+51360908581
2150,Costco-Chicago,Enterprise,Retail,United States,Chicago,contact2150@costco.com,+81045024373
2151,Tesla-Chicago,Corporate,Automotive,United States,Chicago,contact2151@tesla.com,+61587366271
2152,Kuehne + Nagel-Zurich,SME,Logistics,Switzerland,Zurich,contact2152@kuehne+nagel.com,+35896933539
2153,Larsen & Toubro-Mumbai,Enterprise,Manufacturing,India,Mumbai,contact2153@larsenandtoubro.com,+00585615473
2154,General Motors-Chicago,SME,Automotive,United States,Chicago,contact2154@generalmotors.com,+15663979255
2155,Canon-Tokyo,Corporate,Electronics,Japan,Tokyo,contact2155@canon.com,+11643690283
2156,DSV-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2156@dsv.com,+77270289666
2157,LG Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact2157@lgelectronics.com,+05342816441
2158,Honda-Tokyo,SME,Automotive,Japan,Tokyo,contact2158@honda.com,+61019753584
2159,Reliance Retail-Bengaluru,Corporate,Retail,India,Bengaluru,contact2159@relianceretail.com,+64051038802
2160,Siemens-Frankfurt,Corporate,Manufacturing,Germany,Frankfurt,contact2160@siemens.com,+73042763628
2161,HP Inc.-Chicago,Corporate,Electronics,United States,Chicago,contact2161@hpinc.com,+14447189395
2162,Alibaba-Beijing,Enterprise,Retail,China,Beijing,contact2162@alibaba.com,+30969067649
2163,UPS-Memphis,Enterprise,Logistics,United States,Memphis,contact2163@ups.com,+09228849874
2164,Amazon-Chicago,Enterprise,Retail,United States,Chicago,contact2164@amazon.com,+55135872717
2165,Xiaomi-Hong Kong,Enterprise,Electronics,China,Hong Kong,contact2165@xiaomi.com,+43068811640
2166,LG Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact2166@lgelectronics.com,+34398818738
2167,IKEA-Stockholm,Corporate,Retail,Sweden,Stockholm,contact2167@ikea.com,+77583336477
2168,Hyundai-Seoul,Enterprise,Automotive,South Korea,Seoul,contact2168@hyundai.com,+04130909153
2169,Costco-Los Angeles,Corporate,Retail,United States,Los Angeles,contact2169@costco.com,+86028262542
2170,3M-Dallas,SME,Manufacturing,United States,Dallas,contact2170@3m.com,+04123190577
2171,Volkswagen-Frankfurt,Corporate,Automotive,Germany,Frankfurt,contact2171@volkswagen.com,+20441007941
2172,Huawei-Hong Kong,Corporate,Electronics,China,Hong Kong,contact2172@huawei.com,+93245381097
2173,Honda-Tokyo,SME,Automotive,Japan,Tokyo,contact2173@honda.com,+94122487098
2174,Honda-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact2174@honda.com,+72649632251
2175,Target-Chicago,Corporate,Retail,United States,Chicago,contact2175@target.com,+74224043261
2176,Canon-Tokyo,SME,Electronics,Japan,Tokyo,contact2176@canon.com,+18900346861
2177,Honeywell-Memphis,SME,Manufacturing,United States,Memphis,contact2177@honeywell.com,+63070286720
2178,IKEA-Stockholm,SME,Retail,Sweden,Stockholm,contact2178@ikea.com,+20095366219
2179,Mitsubishi Heavy Industries-Tokyo,SME,Manufacturing,Japan,Tokyo,contact2179@mitsubishiheavyindustries.com,+53689005779
2180,Toyota-Tokyo,Enterprise,Automotive,Japan,Tokyo,contact2180@toyota.com,+50017325900
2181,Reliance Retail-Hyderabad,Enterprise,Retail,India,Hyderabad,contact2181@relianceretail.com,+73971307221
2182,DSV-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2182@dsv.com,+13869087167
2183,Reliance Retail-Chennai,Enterprise,Retail,India,Chennai,contact2183@relianceretail.com,+22104546171
2184,Tesla-Memphis,Enterprise,Automotive,United States,Memphis,contact2184@tesla.com,+92817074436
2185,Mitsubishi Heavy Industries-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact2185@mitsubishiheavyindustries.com,+02344225216
2186,Apple-Dallas,SME,Electronics,United States,Dallas,contact2186@apple.com,+02523941209
2187,Schneider Electric-Paris,Corporate,Manufacturing,France,Paris,contact2187@schneiderelectric.com,+44772690326
2188,Kia-Seoul,Enterprise,Automotive,South Korea,Seoul,contact2188@kia.com,+55132761794
2189,Sony-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact2189@sony.com,+80245598516
2190,Alibaba-Beijing,Corporate,Retail,China,Beijing,contact2190@alibaba.com,+02119158912
2191,Huawei-Shanghai,SME,Electronics,China,Shanghai,contact2191@huawei.com,+68649864786
2192,Toyota-Tokyo,SME,Automotive,Japan,Tokyo,contact2192@toyota.com,+86237600884
2193,Mercedes-Benz-Frankfurt,SME,Automotive,Germany,Frankfurt,contact2193@mercedes-benz.com,+47408378191
2194,DB Schenker-Frankfurt,Enterprise,Logistics,Germany,Frankfurt,contact2194@dbschenker.com,+90749921640
2195,Kia-Seoul,SME,Automotive,South Korea,Seoul,contact2195@kia.com,+06983692353
2196,General Electric-Dallas,Corporate,Manufacturing,United States,Dallas,contact2196@generalelectric.com,+48486470821
2197,Noon-Abu Dhabi,Corporate,Retail,United Arab Emirates,Abu Dhabi,contact2197@noon.com,+39865462202
2198,Cisco-Memphis,Enterprise,Electronics,United States,Memphis,contact2198@cisco.com,+12372055033
2199,Tesla-Chicago,SME,Automotive,United States,Chicago,contact2199@tesla.com,+00008863467
2200,Honda-Tokyo,SME,Automotive,Japan,Tokyo,contact2200@honda.com,+39190088991
2201,LG Electronics-Seoul,SME,Electronics,South Korea,Seoul,contact2201@lgelectronics.com,+14160091692
2202,Tata Motors-Mumbai,SME,Automotive,India,Mumbai,contact2202@tatamotors.com,+32737989790
2203,Nikon-Tokyo,SME,Electronics,Japan,Tokyo,contact2203@nikon.com,+60854818674
2204,IKEA-Stockholm,Enterprise,Retail,Sweden,Stockholm,contact2204@ikea.com,+63000998433
2205,Noon-Dubai,Corporate,Retail,United Arab Emirates,Dubai,contact2205@noon.com,+61137118151
2206,Dell Technologies-Dallas,Enterprise,Electronics,United States,Dallas,contact2206@delltechnologies.com,+98545829420
2207,Expeditors-New York,Enterprise,Logistics,United States,New York,contact2207@expeditors.com,+34015353466
2208,Lulu Hypermarket-Dubai,Enterprise,Retail,United Arab Emirates,Dubai,contact2208@luluhypermarket.com,+07569994494
2209,Bosch-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact2209@bosch.com,+66720108240
2210,Ford-Dallas,Corporate,Automotive,United States,Dallas,contact2210@ford.com,+28182238794
2211,Siemens-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact2211@siemens.com,+02620858174
2212,General Motors-Chicago,Corporate,Automotive,United States,Chicago,contact2212@generalmotors.com,+52735364235
2213,Honeywell-Chicago,Corporate,Manufacturing,United States,Chicago,contact2213@honeywell.com,+70041291828
2214,Siemens-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact2214@siemens.com,+51816125590
2215,Kuehne + Nagel-Zurich,Enterprise,Logistics,Switzerland,Zurich,contact2215@kuehne+nagel.com,+46100792304
2216,Siemens-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact2216@siemens.com,+66001283827
2217,Walmart-Chicago,Corporate,Retail,United States,Chicago,contact2217@walmart.com,+10123296151
2218,Hitachi-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact2218@hitachi.com,+20485076653
2219,Samsung Electronics-Seoul,Corporate,Electronics,South Korea,Seoul,contact2219@samsungelectronics.com,+44604227634
2220,Mercedes-Benz-Frankfurt,SME,Automotive,Germany,Frankfurt,contact2220@mercedes-benz.com,+60191530573
2221,Tesla-New York,Enterprise,Automotive,United States,New York,contact2221@tesla.com,+47243586176
2222,Mitsubishi Heavy Industries-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact2222@mitsubishiheavyindustries.com,+82251272670
2223,Lenovo-Beijing,Enterprise,Electronics,China,Beijing,contact2223@lenovo.com,+86665622419
2224,Volkswagen-Frankfurt,SME,Automotive,Germany,Frankfurt,contact2224@volkswagen.com,+76878494771
2225,BMW-Frankfurt,Enterprise,Automotive,Germany,Frankfurt,contact2225@bmw.com,+29035006184
2226,Mahindra-Delhi,Corporate,Automotive,India,Delhi,contact2226@mahindra.com,+89742235434
2227,Mitsubishi Heavy Industries-Tokyo,Enterprise,Manufacturing,Japan,Tokyo,contact2227@mitsubishiheavyindustries.com,+04668212156
2228,Walmart-Memphis,Corporate,Retail,United States,Memphis,contact2228@walmart.com,+49525492064
2229,Panasonic-Tokyo,Corporate,Electronics,Japan,Tokyo,contact2229@panasonic.com,+41119738818
2230,Panasonic-Tokyo,Corporate,Electronics,Japan,Tokyo,contact2230@panasonic.com,+27306343594
2231,Intel-New York,Enterprise,Electronics,United States,New York,contact2231@intel.com,+88218849680
2232,General Motors-Memphis,SME,Automotive,United States,Memphis,contact2232@generalmotors.com,+66405110212
2233,Maersk Logistics-Copenhagen,Corporate,Logistics,Denmark,Copenhagen,contact2233@maersklogistics.com,+54341230160
2234,Apple-Dallas,Corporate,Electronics,United States,Dallas,contact2234@apple.com,+49860372186
2235,NVIDIA-Los Angeles,Enterprise,Electronics,United States,Los Angeles,contact2235@nvidia.com,+00320319789
2236,Target-Memphis,Enterprise,Retail,United States,Memphis,contact2236@target.com,+99011400347
2237,Bosch-Frankfurt,SME,Manufacturing,Germany,Frankfurt,contact2237@bosch.com,+13171978601
2238,Reliance Retail-Chennai,SME,Retail,India,Chennai,contact2238@relianceretail.com,+62590841947
2239,Sony-Tokyo,SME,Electronics,Japan,Tokyo,contact2239@sony.com,+85501137535
2240,DSV-Copenhagen,SME,Logistics,Denmark,Copenhagen,contact2240@dsv.com,+82107288780
2241,Schneider Electric-Paris,SME,Manufacturing,France,Paris,contact2241@schneiderelectric.com,+72790371616
2242,General Electric-Memphis,Corporate,Manufacturing,United States,Memphis,contact2242@generalelectric.com,+08819722399
2243,DB Schenker-Frankfurt,Corporate,Logistics,Germany,Frankfurt,contact2243@dbschenker.com,+64771837530
2244,Dell Technologies-Los Angeles,SME,Electronics,United States,Los Angeles,contact2244@delltechnologies.com,+76810248085
2245,Kia-Seoul,Enterprise,Automotive,South Korea,Seoul,contact2245@kia.com,+57800244323
2246,Lenovo-Beijing,Corporate,Electronics,China,Beijing,contact2246@lenovo.com,+62216906968
2247,Amazon-New York,Corporate,Retail,United States,New York,contact2247@amazon.com,+57467067516
2248,General Motors-Memphis,Corporate,Automotive,United States,Memphis,contact2248@generalmotors.com,+91395215016
2249,Volkswagen-Frankfurt,SME,Automotive,Germany,Frankfurt,contact2249@volkswagen.com,+42610703350
2250,Mahindra-Bengaluru,SME,Automotive,India,Bengaluru,contact2250@mahindra.com,+84243198392
2251,Kia-Seoul,Corporate,Automotive,South Korea,Seoul,contact2251@kia.com,+48481300416
2252,Amazon-Memphis,SME,Retail,United States,Memphis,contact2252@amazon.com,+91053021516
2253,Kia-Seoul,SME,Automotive,South Korea,Seoul,contact2253@kia.com,+75864633953
2254,ABB-Zurich,Enterprise,Manufacturing,Switzerland,Zurich,contact2254@abb.com,+48110501476
2255,Xiaomi-Beijing,SME,Electronics,China,Beijing,contact2255@xiaomi.com,+42789615738
2256,Huawei-Hong Kong,Corporate,Electronics,China,Hong Kong,contact2256@huawei.com,+55128177512
2257,LG Electronics-Seoul,Enterprise,Electronics,South Korea,Seoul,contact2257@lgelectronics.com,+39597815542
2258,Bosch-Frankfurt,Enterprise,Manufacturing,Germany,Frankfurt,contact2258@bosch.com,+60972360244
2259,3M-Chicago,Enterprise,Manufacturing,United States,Chicago,contact2259@3m.com,+65467720517
2260,Honda-Tokyo,Corporate,Automotive,Japan,Tokyo,contact2260@honda.com,+10730871564
2261,Maersk Logistics-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2261@maersklogistics.com,+78370317543
2262,ABB-Zurich,Corporate,Manufacturing,Switzerland,Zurich,contact2262@abb.com,+80274148572
2263,Walmart-Chicago,Enterprise,Retail,United States,Chicago,contact2263@walmart.com,+60292546862
2264,DB Schenker-Frankfurt,Corporate,Logistics,Germany,Frankfurt,contact2264@dbschenker.com,+72884076642
2265,Kuehne + Nagel-Zurich,Enterprise,Logistics,Switzerland,Zurich,contact2265@kuehne+nagel.com,+07632713538
2266,Ford-Los Angeles,Corporate,Automotive,United States,Los Angeles,contact2266@ford.com,+67625923868
2267,Dell Technologies-Los Angeles,SME,Electronics,United States,Los Angeles,contact2267@delltechnologies.com,+79060488693
2268,Toyota-Tokyo,Corporate,Automotive,Japan,Tokyo,contact2268@toyota.com,+20553405089
2269,Huawei-Shanghai,SME,Electronics,China,Shanghai,contact2269@huawei.com,+27396159764
2270,Carrefour-Paris,SME,Retail,France,Paris,contact2270@carrefour.com,+05356707897
2271,ABB-Zurich,Enterprise,Manufacturing,Switzerland,Zurich,contact2271@abb.com,+75542619038
2272,HP Inc.-Dallas,Corporate,Electronics,United States,Dallas,contact2272@hpinc.com,+42273627320
2273,Walmart-Dallas,Enterprise,Retail,United States,Dallas,contact2273@walmart.com,+22271117576
2274,Hitachi-Tokyo,SME,Manufacturing,Japan,Tokyo,contact2274@hitachi.com,+91716204298
2275,Bosch-Frankfurt,Enterprise,Manufacturing,Germany,Frankfurt,contact2275@bosch.com,+51448698305
2276,Panasonic-Tokyo,Enterprise,Electronics,Japan,Tokyo,contact2276@panasonic.com,+21690392202
2277,Noon-Abu Dhabi,SME,Retail,United Arab Emirates,Abu Dhabi,contact2277@noon.com,+69801426471
2278,Ford-Memphis,Corporate,Automotive,United States,Memphis,contact2278@ford.com,+06801770316
2279,Lenovo-Beijing,Enterprise,Electronics,China,Beijing,contact2279@lenovo.com,+37050049332
2280,Maersk Logistics-Copenhagen,Corporate,Logistics,Denmark,Copenhagen,contact2280@maersklogistics.com,+67244693172
2281,Intel-Los Angeles,Corporate,Electronics,United States,Los Angeles,contact2281@intel.com,+94763808390
2282,Maersk Logistics-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2282@maersklogistics.com,+65402599851
2283,Tesla-Chicago,Enterprise,Automotive,United States,Chicago,contact2283@tesla.com,+93932727281
2284,Mahindra-Hyderabad,Corporate,Automotive,India,Hyderabad,contact2284@mahindra.com,+29163504960
2285,Mahindra-Delhi,SME,Automotive,India,Delhi,contact2285@mahindra.com,+26676527284
2286,Lulu Hypermarket-Dubai,Enterprise,Retail,United Arab Emirates,Dubai,contact2286@luluhypermarket.com,+53974995070
2287,Sony-Tokyo,SME,Electronics,Japan,Tokyo,contact2287@sony.com,+88640675602
2288,Nikon-Tokyo,Corporate,Electronics,Japan,Tokyo,contact2288@nikon.com,+08019290221
2289,Expeditors-Dallas,SME,Logistics,United States,Dallas,contact2289@expeditors.com,+54390448909
2290,Lenovo-Beijing,SME,Electronics,China,Beijing,contact2290@lenovo.com,+32253332023
2291,Cisco-New York,SME,Electronics,United States,New York,contact2291@cisco.com,+51025550193
2292,Bosch-Frankfurt,Corporate,Manufacturing,Germany,Frankfurt,contact2292@bosch.com,+54503698884
2293,Larsen & Toubro-Delhi,SME,Manufacturing,India,Delhi,contact2293@larsenandtoubro.com,+39333243629
2294,Hyundai-Seoul,SME,Automotive,South Korea,Seoul,contact2294@hyundai.com,+62080598312
2295,Hitachi-Tokyo,Corporate,Manufacturing,Japan,Tokyo,contact2295@hitachi.com,+44129075965
2296,Maersk Logistics-Copenhagen,Enterprise,Logistics,Denmark,Copenhagen,contact2296@maersklogistics.com,+99920123763
2297,Honeywell-Memphis,SME,Manufacturing,United States,Memphis,contact2297@honeywell.com,+17749542106
2298,Siemens-Frankfurt,Corporate,Manufacturing,Germany,Frankfurt,contact2298@siemens.com,+29419375919
2299,Siemens-Frankfurt,Enterprise,Manufacturing,Germany,Frankfurt,contact2299@siemens.com,+22671317536
2300,Carrefour-Paris,Corporate,Retail,France,Paris,contact2300@carrefour.com,+26475286461
2301,Noon-Dubai,SME,Retail,United Arab Emirates,Dubai,contact2301@noon.com,+20961730099
